title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
2025년 제26회 전파방송 기술대상 모집 공고,"과학기술정보통신부와 한국전파진흥협회는 국내 전파방송 산업체에서 개발한 우수기술(제품)을 선정하여 개발유공자의 노고를 격려하고, 신기술의 우수성을 널리 알려 신규시장 창출 도모 및 산업 활성화 지원을 위해 '제26회 전파방송 기술대상'을 개최하오니 많은 관심과 참여 바랍니다. ☞ 국내 전파방송 산업체에서 개발한 전파방송 관련 우수 기술 및 제품 ☞ 대통령상, 국무총리상, 과학기술정보통신부장관상 등 총 7점, 총 상금 1,300만원 수여",중소기업,과학기술정보통신부,내수,오프라인,한국방송통신전파진흥원,한국방송통신전파진흥원 전파방송기술대상 061-350-1508,20250602 ~ 20250731,"이메일 접수(award@rapa.or.kr) ※ 접수 완료시 '접수완료' 메일 회신, 미수신시 아래 연락처로 문의 061-350-1508"
2025년 사회적기업 자율 경영공시 참여기업 모집 공고,"고용노동부와 한국사회적기업진흥원은 사회적기업의 투명성을 증진시키고 사회적성과를 확산시키고자 「2025년 사회적기업 자율 경영공시」 참여기업을 아래와 같이 모집하오니, 많은 참여 부탁드립니다. ☞ 인증 사회적기업 중 경영공시 희망기업 ☞ 한국사회적기업진흥원 판로지원사업 참여 시 우대, 사회적가치지표 측정 시 실적 인정, 우수 경영공시 기업 사회적기업 포털 홍보 등 지원 ※ 자세한 지원내용 공고문 참조",사회적기업,고용노동부,경영,디자인/상품화/사업화,한국사회적기업진흥원,한국사회적기업진흥원 지역센터 대표번호 1551-2024 / 사회적가치인증센터 담당자 svc@ikosea.or.kr,20250401 ~ 20250731,온라인 접수 (사회적기업 통합사업관리시스템)
[전남] 담양군 인구감소지역 소재 중소기업 특례보증 금융지원 신청 공고,"인구감소지역 기업지원 특례보증 신청을 다음과 같이 공고합니다. ☞ 담양군 소재 기업 중 아래 해당 기업 - 지역 주력산업 영위기업 및 지방이전기업, 유망서비스업 영위기업, 농식품분야 우수기술 보유기업, 신성장 동력산업 영위기업, 유망 창업기업, 수출기업 및 해외 진출기업, 고용창출기업, 벤처기업, 소재부품장비 분야 영위기업, 기업가형 소상공인 ☞ 기업 최대 30억원, 기업가형 소상공인 최대 5억원 대출한도 지원 ※ 자세한 지원내용 공고문 참조",중소기업,전라남도,금융,보증,기초자치단체,전라남도 담양군 투자유치단 기업지원팀 061-380-3438,예산 소진시까지,우편 및 방문 접수 - 접수처 : 우)57339 전남 담양군 담양읍 추성로 1371 담양군청 투자유치단
[경북] 울진군 2025년 소상공인 특례보증 및 이차보전 지원사업 공고,"「울진군 소상공인 지원에 관한 조례」제4조 및 제6조에 따라 경기침체로 인해 어려움을 겪고 있는 울진군 관내 소상공인에게 경영안정 자금 특례보증과 이자차액 보전을 지원하기 위한 「2025년 울진군 소상공인 특례보증 및 이차보전 지원사업」을 아래와 같이 공고합니다. ☞ 「소상공인 보호 및 지원에 관한 법률」 제2조에 따른 소상공인으로 울진군에 사업장을 두고 사업자등록이 되어 있는 소상공인 ☞ 보증한도 업체당 최대 5천만원 이내, 대출기간 5년 이내, 대출이자차액 최대 연 5% 이내 보전, 2년 이내 지원",소상공인,경상북도,금융,보증,기초자치단체,경상북도 울진군 경제교통과 지역경제팀 (054-789-6771),예산 소진시까지,경북신용보증재단 포항지점(1588-7679)에 예약 후 방문 또는 온라인 및 모바일 앱「보증드림」으로 비대면 신청
2025년 하동군 소상공인 생애 첫 창업 지원사업 공고,"첫 창업을 한 소상공인의 경영비용 부담을 완화하고 지속적인 성장을 지원하고자「2025년도 하동군 생애 첫 창업 지원사업」 사업을 다음과 같이 공고합니다. ☞ 2025. 1. 1. 이후로 하동군에서 처음 사업자등록을 한 소상공인 중 신청일 현재 정상영업 중인 점포 ※ 타 지역에서 창업을 했던 사람도 2025. 1. 1. 이전에 하동군에서 사업자등록을 한 이력이 없으면 신청 가능 ※ 자세한 지원대상 공고문 참조 ☞ 임대료 최대 50만원(매월 10만원 기준), 경영환경 개선 최대 300만원(공급가액의 70%), 배달료 업체당 최대 100만원(건당 1천원) 지원 ※ 자세한 지원내용 공고문 참조",소상공인,경상남도,창업,사업화지원,기초자치단체,하동군청 경제통상과 경제정책부서 055-880-2805,예산 소진시까지,"방문 및 우편 접수 - 접수처 : 하동군청 경제통상과 경제정책부서(본관 2층) / (하동읍 군청로 23, 하동군청 경제통상과)"
[경기] 2025년 GH 민간협력기술개발사업 과제 공모 공고,본 과제 공모는 경기주택도시공사(이하 “公社”라 함)가 기술개발 능력은 있으나 판로개척이 어려운 중소기업을 발굴ㆍ지원하고 公社와 중소기업 간 동반성장을 위해 시행하는 사업입니다. ☞「중소기업기본법」제2조 규정에 의한 중소기업 ☞ 사업비 지원(최대 7천만원 이내),중소기업,경기도,기술,기술사업화/이전/지도,경기주택도시공사,"경기주택도시공사 기술심사부 (031-220-3205, seunggi@gh.or.kr)",20250811 ~ 20250812,"방문 접수 - 접수처 : 경기도 수원시 영통구 센트럴타운로 43, 公社 본사 3층 평가대기실"
제30회 중소벤처기업 금융지원상 포상계획 공고,"중소벤처기업 금융지원 활성화에 기여한 금융기관 임직원의 사기를 진작하고 중소벤처기업 금융 활성화를 도모하고자 아래와 같이 「제30회 중소벤처기업 금융지원상」 포상계획을 공고하오니 많은 참여 바랍니다. ☞ 중소벤처기업 금융지원에 공로가 있는 금융기관(단체) 및 금융기관 종사자(개인) ☞ 포상종류 및 규모 : 총 77점 수여 -  훈장 1, 포장 1, 대통령표창 5(단체 2 포함), 국무총리표창 5, 기획 재정부장관표창 10, 중소벤처기업부장관표창 40, 금융위원장표창 15",중소기업,중소벤처기업부,경영,디자인/상품화/사업화,직접수행,중소벤처기업부 기업금융과 사업담당자 044-204-7529,20250714 ~ 20250731,"이메일 접수 (sj1203@korea.kr) ※ 개인별 공적요약서는 반드시 한글파일양식(hwp)으로 제출하고, 공적조서 및 증빙서류는 원본스캔파일(pdf)로 제출"
2025년 2차 관상식물 수출용 인공용토 지원 모집 공고,"분재, 조경수 등에 필요한 인공용토 적기 지원하여 임산물 수출 업체의 수출비용 경감 및 수출 애로 감소를 위한 사업입니다. ☞ 분재ㆍ조경수 등 관상식물 수출실적이 있는 생산자 또는 수출업체   ☞ 소요액의 80%, 업체당 5백만원 한도 내 지원  - 분재, 조경수 등에 필요한 인공용토 적기 지원",중소기업,산림청,수출,시장개척,산림조합중앙회,산림조합중앙회 유통지원부 02-3434-7330,상시 접수,우편 및 방문 접수 - 접수처 : 서울특별시 송파구 석촌호수로 166 산림조합중앙회(3층 유통지원부)
2025년 환경신기술 개발 및 보급촉진 업무유공 포상 공고,환경부와 한국환경산업기술원은 환경산업 육성에 기여한 환경신기술 보유자및 환경신기술 보급ㆍ촉진에 공헌한 자의 성과와 노고를 격려하고자 업무유공 포상 안내를 다음과 같이 공고합니다. ☞ 환경신기술 보유자 및 환경신기술 보급ㆍ촉진에 기여한 자- (개발) 환경신기술 보유자로 신기술 개발 및 사업화에 기여한 자 또는 기업ㆍ기관- (보급촉진) 공공기관ㆍ비영리기관ㆍ지자체 소속으로 환경신기술 보급촉진 및 제도 발전에 기여한 자 또는 기관ㆍ지자체 ☞ 환경부장관 표창 총 4점 수여,중소기업,환경부,경영,디자인/상품화/사업화,한국환경산업기술원,한국환경산업기술원 기술평가실 02-2284-1625,20250529 ~ 20250721,"방문, 우편, 이메일 접수 - 접수처 : (우)03367 서울특별시 은평구 진흥로 215 한국환경산업기술원 본관 3층 기술평가실 - 이메일 : jhw14211@keiti.re.kr"
[경기] 2025년 중소기업 애프터수출(관세환급) 컨설팅 지원사업 참여기업 모집 공고,"주먹구구식 수출로 인해 제도적 혜택의 소외 및 세금 추징 리스크가 있는 중소 수출기업의 수출 후(After) 사후관리를 위한 「2025 경기 중소 기업 애프터수출(관세환급) 컨설팅 지원사업」에 참가할 기업을 아래와 같이 모집하오니 관심 있는 도내 중소기업의 많은 신청 바랍니다.  ☞ 중소기업법 제2조에 의한 중소기업 중 사업장(본점) 또는 공장 소재지가 경기도이고, 최근 2년간(‘23~24년) 수출 이력은 있지만 환급신청 이력은 없는 기업 - (경기 남부) 수원, 안산, 화성, 시흥, 오산, 평택, 안성, 군포, 의왕, 광명, 안양, 과천, 용인, 성남, 하남, 광주, 이천, 여주, 양평 등 19개 시군 - (경기 북서부) 김포, 부천, 고양, 의정부, 남양주, 파주, 구리, 포천, 양주, 동두천, 가평, 연천 등 12개 시군 ☞ 기업 맞춤형 관세 위험도 분석 및 관세환급 실무 매뉴얼 제공, 환급특례법상 미환급 내역 환급신청 방법 교육 및 환급업무 등 지원 ※ 자세한 지원내용 공고문 참조",중소기업,경기도,경영,컨설팅,경기중소벤처기업연합회,"경기중소벤처기업연합회 경기FTA통상진흥센터 031-8064-1380, ahreum.lim@gsmba.kr",예산 소진시까지,이메일 접수 (ahreum.lim@gsmba.kr)
2025년 희망리턴패키지 원스톱폐업지원 소상공인 모집 수정 공고,"소상공인의 신속ㆍ안전한 폐업 및 폐업부담 경감을 위한 2025년「희망리턴패키지 원스톱폐업지원」사업이 추가경정예산 반영에 따라 수정 공고를 하오니, 관심 있는 분들의 많은 참여 바랍니다. ☞ 폐업 예정 소상공인 또는 폐업 소상공인 ☞ 폐업 신고 등 행정처리, 점포철거, 법률ㆍ채무조정 지원",소상공인,중소벤처기업부,경영,컨설팅,소상공인시장진흥공단,중소기업통합콜센터(국번없이 1357),예산 소진시까지,온라인 접수 (희망리턴패키지 홈페이지)
2025년 2차 친환경차 보급촉진을 위한 이차보전사업 공고,"「친환경차 보급 촉진을 위한 이차보전사업 운영규정(산업통상자원부고시 제2024-147호)」(이하 “운영규정”이라 한다) 제8조에 따라 2025년도 친환경차 보급 촉진을 위한 이차보전사업의 지원방식, 지원대상 및 지원금리 등에 관한 사항을 다음과 같이 공고합니다. ☞ 환경친화적 자동차 부품 대미 수출 중소ㆍ중견기업 中 경영자금 대출 기업 ☞ 인건비, 원부자재 구입, 임차료, 시장개척 등 기업의 경영활동에 소요되는 자금 지원(최대 5억 원)",중소기업,산업통상자원부,금융,융자,한국산업기술진흥원,한국산업기술진흥원 미래주력기반실 (02-6009-3468),20250529 ~ 20250930,온라인 접수 (KIAT 과제관리시스템)
[충북] 청주시 2025년 저신용 소상공인 대출이자 지원 변경 공고,"금융취약계층 소상공인의 경영안정 도모를 위해 2025년 저신용 소상공인 대출이자 지원 계획을 다음과 같이 변경 공고합니다. ☞ 청주시에서 사업장을 운영 중인 소상공인 / 미소금융 대출을 이용하는 개인사업자 ※ 자세한 지원대상 공고문 참조 ☞ 미소금융 상품 중 운영자금 및 긴급생계자금 대출이자 연리 3%, 3년간 지원",소상공인,충청북도,금융,융자,기초자치단체,"미소금융 충북청주법인 (043-225-0014, 0027, 0029)",예산 소진시까지,"미소금융 충북청주법인 (043-225-0014, 0027, 0029) 접수 ※ 상담ㆍ접수 시 대표자 직접 방문 신청 ※ 자세한 신청방법 공고문 참조"
[충북] 청주시 2025년 2차 소상공인 맞춤형 컨설팅 지원사업 참여자 모집 공고,"소상공인 재기 지원 및 경영안정 도모를 위한 「2025년도 청주시 소상공인 맞춤형 컨설팅 지원사업」에 참여할 소상공인을 모집하니 많은 신청바랍니다. ☞ 공고일(‘25. 5. 2.) 현재 청주시에서 사업장을 운영하고 있는 소상공인 ※ 자세한 신청대상 공고문 참조 ☞ 신용회복, 정책자금, 홍보 마케팅, 인사ㆍ노무ㆍ세무ㆍ회계 등 분야별 전문 컨설턴트 1:1 매칭 무료상담 지원",소상공인,충청북도,경영,컨설팅,기초자치단체,청주시 경제일자리과 소상공인지원팀 (043-201-1042),예산 소진시까지,"온라인 및 방문 접수 - 온라인 : 청주시 홈페이지 - 접수처 : 청주시 청원구 상당로 314, 문화제조창 본관 2층 청주시청 제2임시청사 청주시 경제일자리과 소상공인지원팀"
[충북] 제천시 청년창업 특례보증 지원 신청 공고,"청년창업가의 경영 안정을 도모를 위한「제천시 청년창업 특례보증」 지원대상 및 신청방법 등에 대하여 다음과 같이 공고합니다. ☞ 제천시에 주민등록 및 사업장 주소지를 두고 관할세무서에 사업자등록을 마친 중소기업기본법 제2조제2항에 따른 소기업(소상공인)으로, 보증신청일 기준 대표자 연령이 19세 이상 45세 이하, 업력 7년 미만의 사업자 ☞ 융자 72억원(업체당 최대 1억원) 지원 - 5년 만기 분할상환(1년 거치 4년 원금균등분할상환) - 보증비율 (5천만원 이하) 100%, (5천만원 초과) 90%, 연 0.8%",소상공인,충청북도,금융,융자,기초자치단체,충북신용보증재단 제천지점 043­-249-­5790 / NH농협은행 제천시지부점 043­-644­-3612 / 하나은행 제천지점 043-651-1111 / 제천시청 미래정책과 043-641-5273,예산 소진시까지,충북신용보증재단 제천지점 홈페이지에서 상담 예약 후 방문 신청
