title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
[부산] 사상구 2025년 소상공인 보증료 지원사업 대상자 모집 공고,"「부산광역시 사상구 소상공인 지원에 관한 조례」 제6조(창업 및 경영 안정 지원), 제7조(특례보증 또는 보증료 지원)에 따라 「2025년 소상공인 보증료 지원사업」대상자를 다음과 같이 모집하오니 많은 참여 바랍니다. ☞ 사상구 관내 소상공인 ☞ 신용보증기관을 통한 대출 진행 시 보증료 일부 지원 - 소상공인 1명당 3천만원 이내 - 최초 1년치 보증료의 50% 지원",소상공인,부산광역시,금융,보증,기초자치단체,사상구청 일자리경제과 051-310-4616,예산 소진시까지,온라인 및 방문 접수 - 온라인 : 구 홈페이지 신청란 신규 개설 - 주소 : 부상광역시 사상구청 일자리경제과
2025년 전주시 숙박관광객 유치 인센티브 지급 계획 공고,"전주시 숙박 관광객 유치 활성화를 위해「2025년 전주시 숙박관광객 유치 인센티브 지급 계획」을 다음과 같이 공고합니다. ☞ 관광진흥법 제3조, 제4조에 따른 여행업 등록 및 지원조건을 충족한 여행사 ※ 공고문 2~3p 참조 ☞ 숙박 관광객ㆍ수학여행 유치 인센티브 지원",중소기업,전북특별자치도,경영,디자인/상품화/사업화,기초자치단체,전주시 관광정책과 관광마케팅팀 063-281-2667,예산 소진시까지,"방문, 우편 또는 이메일 접수 - 접수처 : (54994) 전주시 완산구 기린대로 213, 대우빌딩 6층 전주시 관광정책과 관광마케팅팀 - 이메일 : salmonskin@korea.kr ※ 전자우편 접수 후 유선상 확인 필수"
[제주] 2025년 중소기업육성자금 융자지원계획 공고,"「제주특별자치도 중소기업육성기금 조례」제6조에 따른 “2024년 제주특별자치도 중소기업육성자금 융자지원계획”을 다음과 같이 변경 공고합니다. ☞ 제주특별자치도에 사업장을 둔 중소기업ㆍ소상공인  ☞ 시설투자자금(대출금리의 50%, (신용담보) 2.3%), 경영안정자금(융자추천한도 2천만원 ~ 5억원 이내) 지원",중소기업,제주특별자치도,금융,융자,제주특별자치도경제통상진흥원,"제주특별자치도 소상공인과 (064-710-3905, 3906) / 제주특별자치도 경제통상진흥원 자금지원팀 [제주시] 064-805-3370 / [서귀포시] 064-805-3380",상시 접수,방문 접수 - 접수처 : 제주특별자치도 경제통상진흥원 자금지원팀 ㆍ(제주시) 제주시 연삼로 473 경제통상진흥원 지하1층 ㆍ(서귀포시) 서귀포시 일주동로 8532 축산업협동조합 3층
[울산] 2025년 소상공인 지원사업 통합 공고,"울산광역시 소상공인의 자유로운 경제활동을 촉진하고 안정적인 성장을 도모하여 지역경제의 균형발전에 이바지하고자 소상공인의 경영부담 완화, 성장과 혁신, 원활한 재기지원을 위한「2025년 울산광역시 및 구ㆍ군 소상공인 지원사업」을 다음과 같이 공고합니다. ☞ 예비창업자, 소상공인, 폐업 소상공인※ 사업별로 신청자격이 다를 수 있으므로 사업별 세부사업 공고문 참조 ☞ 자금지원, 컨설팅, 지원사업, 개선사업, 마케팅 등 지원 (공고문 참조)",소상공인,울산광역시,창업,사업화지원,울산신용보증재단,울산광역시 기업지원과(052-229-2821~2) / 울산신용보증재단 (052-283-8351) 및 사업별 문의처 공고문 5p 참조,추후 공지,※ 세부사업별 접수처 상이(공고문 참조)
[울산] 2025년 1차 소상공인 경영안정자금 융자지원계획 공고,"「소상공인기본법」제3조 및「울산광역시 중소기업육성기금 조례」제12조의 규정에 따라 ″2025년도 울산광역시 1차 소상공인 경영안정자금″ 융자지원계획을 아래와 같이 공고합니다. ☞ 울산소재 사업장을 둔 소상공인 - 제조업, 건설업, 운송업, 광업 : 상시근로자 10명 미만 업체 - 도ㆍ소매업, 음식업, 서비스업 등 : 상시근로자 5명 미만 업체 ☞ 업체별 융자금에 대한 2~4년간 대출이자 중 일부지원(2.5%이내)",소상공인,울산광역시,금융,융자,울산신용보증재단,울산신용보증재단 본점 052-289-2300 및 지점별 문의처 공고문 3p 참조,예산 소진시까지,온라인 접수 (울산신용보증재단)
[서울] 2025년 중소기업육성자금 융자지원계획 공고,"「서울특별시 중소기업육성기금의 설치 및 운용에 관한 조례」제16조의 규정에 의하여 2025년도 서울특별시중소기업육성자금 융자지원계획을 다음과 같이 공고합니다. ☞ 사업 실패의 경험이 있는 대위변제기업, 면책기업, 신용회복완료기업, 채권이 소각된 기업, 재창업기업, 성실상환기업 - 새출발기금 채권매각 기업 중 재기를 희망하는 서울소재 중소기업 및 소상공인 ☞ 융자규모 총 1조 9,000억원(중소기업육성기금 2,000억원 / 시중은행협력자금 1조 7,000억원) 지원",중소기업,서울특별시,금융,융자,서울신용보증재단,서울신용보증재단 고객센터(1577-6119),예산 소진시까지,"① [모바일신청] 개인사업자(단독대표)는 방문없이 바로 신청 - 서울신보 : 서울신용보증재단 모바일앱 - 신한은행 : 신한 쏠 비즈(SOL Biz), (1599-8000) - 하나은행 : 하나원큐 기업(1599-1111) - 국민은행 : KB스타기업뱅킹(1588-9999) - 우리은행 : 우리WON뱅킹 기업(1588-5000) ② [홈페이지] 서울신용보증재단 홈페이지 '지점방문 예약'"
[경북] 2025년 소상공인 출산장려 아이보듬 지원 참여대상자 모집 공고,"경상북도는 저출생 문제를 해결하고 소상공인의 지속가능한 영업을 동시에 보장하기 위해 「경상북도 소상공인 출산장려 아이보듬 지원」 참여대상자 모집을 아래와 같이 공고하오니 많은 참여를 부탁드립니다. ☞ 25년도 출산한 경상북도 소상공인 및 배우자- 거주지 및 사업장 주소가 모두 경북에 있는 소상공인- 출산일 기준 1년 이상 영업, 매출액이 년 12백만원 이상 ☞ 출산한 소상공인의 사업장 내 대체인력 인건비 지원(연속된 6개월)",소상공인,경상북도,인력,고용유지,경상북도경제진흥원,소상공인지원팀 1800-8730,예산 소진시까지,앱 온라인 접수(경상북도 모이소)
[부산] 2025년 중소기업 자금지원계획 공고,"「부산광역시 중소기업육성기금 조례」제10조에 따라, 2025년도 부산광역시 중소기업 자금지원계획을 다음과 같이 공고합니다. ☞ 부산시 내 사업장을 둔 중소기업, 소상공인 등 ☞ 이차보전, 저금리 융자, 특례보증 등 지원",중소기업,부산광역시,금융,융자,부산경제진흥원,부산경제진흥원 051-600-1714 및 자금별 문의처 공고문 참조,추후 공지,"자금별 신청 방법 상이, 공고문 7p 참조"
2025년 중앙부처 및 지자체 창업지원사업 통합 공고,"「중소기업창업 지원법」 제14조(창업정책정보의 수집 및 제공)에 따라 2025년 창업지원사업을 공고하오니, 창업기업 및 예비창업자의 적극적인 참여를 바랍니다. ☞ 예비창업자, 초기창업기업, 창업기업, 재창업자, 로컬크리에이터 등 ☞ 융자(1조 5,552억원, 12개), 사업화(7,666억원, 169개), 기술개발(6,292억원, 8개), 시설ㆍ공간ㆍ보육(1,501억원, 123개), 글로벌진출(1,233억원, 21개) 등 지원",창업벤처,중소벤처기업부,창업,사업화지원,창업진흥원,중소기업통합콜센터 (국번없이)1357,세부사업별 상이,"K-Startup 포털(k-startup.go.kr) 및 각 기관 홈페이지 등을 통해 사업별 별도 공고예정으로, 신청자격 등을 확인하여 개별 신청"
2025년 소상공인 고용보험료 지원사업 공고,"소상공인에게 보험료를 지원하여 '자영업자 고용보험' 가입을 유도하고, 소상공인의 사회안전망 제도권 편입 촉진을 위한「2025년 소상공인 고용보험료 지원사업」을 다음과 같이 공고합니다. ☞ '자영업자 고용보험'에 가입한 소상공인(사업주) ☞ 납부한 고용보험료의 50~80%를 최대 5년(60개월)까지 지원",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,소상공인시장진흥공단(소상공인 고용보험료 지원) 1800-5981 또는 중소기업 통합콜센터 (국번없이)1357 / 근로복지공단(자영업자 고용보험 가입) 1588-0075,예산 소진시까지,"고용보험 신규/기존 가입자별 접수처 상이 - 신규 가입자 : 고용ㆍ산재보험 토탈서비스(total.comwel.or.kr) 온라인 접수(고용보험 가입 및 고용보험료 지원 동시 신청) - 기존 가입자 : 소상공인24(sbiz24.kr) 온라인 접수 ※ 온라인 신청이 어려운 경우, 사업장 인근 근로복지공단지사를 방문하여 신청 가능"
2025년 중소기업 기술개발 지원사업 통합 공고,중소기업의 신기술ㆍ신제품 개발 및 공정혁신 등 기술경쟁력 향상을 위해 중소벤처기업부에서 추진하고 있는 「2025년 중소기업 기술개발 지원사업」 시행계획을 다음과 같이 공고합니다. ☞ 「중소기업기본법」 제2조의 규정에 의한 중소기업 ※ 사업별 특성에 따라 신청자격이 다르므로 개별 사업공고를 반드시 참조  ☞ 신기술ㆍ신제품 개발 및 제품ㆍ공정혁신 등에 소요되는 기술개발 관련 비용 지원,중소기업,중소벤처기업부,기술,기술사업화/이전/지도,중소기업기술정보진흥원,중소기업 통합콜센터 (국번없이)1357 / 한국엔젤투자협회 02-3440-7421,추후 공지,범부처 통합 연구지원 시스템(www.iris.go.kr)을 통한 온라인 신청 ※ 일부 사업에 한하여 중소기업 기술개발사업 종합관리시스템(www.smtech.go.kr) 활용
2025년 해외지사화사업 참여기업 모집 공고,"국내 중소ㆍ중견기업의 해외진출 및 수출을 촉진하기 위하여 공공기관의 해외 네트워크를 현지 비즈니스 거점으로 활용하는 [해외지사화사업] 참여기업 모집계획을 다음과 같이 공고합니다. ☞ 국내 사업자등록번호를 보유하고 있는 「중소기업 기본법」제2조 및 「중견기업 성장촉진 및 경쟁력 강화에 관한 특별법」제2조에 따른 중소·ㆍ중견기업 ☞ 기초 마케팅(시장조사, 잠재바이어 조사, 홍보자료 번역 등), 마케팅 및 수출(전시ㆍ상담회 참가, 물류통관 자문, 인허가 취득 등), 수출 및 현지화(액셀러레이팅, 인큐베이팅, 법률 자문 등) 지원",중소기업,산업통상자원부,수출,해외진출,대한무역투자진흥공사,"대한무역투자진흥공사 02–3460–7445, 7442, 7439 / 중소벤처기업진흥공단 055–751–9680, 9679, 9676 / 세계한인무역협회 02-2039-5082",차수별 상이,"수출바우처 해외지사화 홈페이지 온라인 접수 ※ 지원기관별 접수 기간 상이 : 대한무역투자진흥공사 연중 상시, 중소벤처기업진흥공단 및 세계한인무역협회 차수별 접수"
2025년 소상공인 지원사업 통합 공고,"영세 소상공인의 경영 부담을 줄이고, 유망 소상공인의 성장 가능성을극대화하기 위해 「2025년 소상공인 지원사업」을 다음과 같이 공고합니다. ☞ 소상공인, 예비창업자 등 ※ 세부사업별 상세 신청자격 상이, 공고문 참조 ☞ 기업가형 소상공인 육성(로컬브랜드, 크라우드펀딩 등), 소상공인 성장(협업활성화, 백년소상공인 육성 등), 소공인 특화(스마트제조, 클린제조환경조성, 판로개척 등), 지역상권 활성화, 소상공인 디지털 역량강화(온라인 판로, 브랜드 소상공인 육성, 스마트상점), 경영부담 완화(배달 및 택배비, 고용보험료), 소상공인 재기(희망리턴패키지) 지원",소상공인,중소벤처기업부,경영,디자인/상품화/사업화,소상공인시장진흥공단,중소기업 통합콜센터 (국번없이)1357 및 세부사업별 문의처 공고문 29~30p 참조,추후 공지,세부사업별 접수처 상이 ※ 추후 공지되는 개별 사업공고 확인하여 신청ㆍ접수
2025년 중소벤처기업부 소관 소상공인 정책자금 융자계획 공고,"「소상공인 보호 및 지원에 관한 법률」 제9조에 의한 ""2025년도 중소벤처기업부 소관 소상공인 정책자금 융자계획""을 다음과 같이 공고합니다. ☞ 「소상공인기본법」 제2조 및 같은 법 시행령 제3조의 소상공인 ※ 자금별 신청대상 상이, 공고문 참조 ☞ 소진공 정책자금 대출잔액과 신규 대출예정액을 합산하여 기업당 운전자금 5억원 이내(시설자금 포함 시 10억원 이내) 지원",소상공인,중소벤처기업부,금융,융자,소상공인시장진흥공단,중소기업 통합콜센터 (국번없이)1357 및 소상공인시장진흥센터 지역별 문의처 공고문 참조,예산 소진시까지,방문 및 온라인 접수 - 접수처 : 소상공인시장진흥공단 지역센터 방문 접수(지역별 접수처 공고문 참조) - 온라인 : 소상공인정책자금 사이트 https://ols.semas.or.kr
2025년 중소기업 정책자금 융자계획 공고,"「중소기업진흥에 관한 법률」 제66조 및 제67조에 따른 ""2025년도 중소기업 정책자금 융자계획""을 다음과 같이 공고합니다. ☞ 「중소기업기본법」 제2조에 따른 중소기업으로 사업별정책자금 신청대상에 해당하는 기업 ※ 자금별 신청대상 상이, 공고문 참조 ☞ 총 지원규모 융자(4조 5,280억원)ㆍ이차보전(6,027억원), 기업당 융자한도 60억원 이내 지원",중소기업,중소벤처기업부,금융,융자,중소벤처기업진흥공단,중소기업 통합콜센터 (국번없이)1357 및 정책자금 안내 콜센터 1811-3655,예산 소진시까지,중소벤처기업진흥공단 디지털지점 홈페이지 온라인 접수
